id_mensalidade,id_aluno,competencia,data_vencimento,data_pagamento,valor,status,chave_competencia
MEN00010257,ALU00855,2026-09-01,2026-09-10,2026-09-13,1846.24,Pago,202609
MEN00010258,ALU00855,2026-10-01,2026-10-10,2026-10-07,1861.73,Pago,202610
MEN00010259,ALU00855,2026-11-01,2026-11-10,2026-11-12,1895.22,Pago,202611
MEN00010260,ALU00855,2026-12-01,2026-12-10,2026-12-16,1801.98,Pago,202612
MEN00010261,ALU00856,2026-01-01,2026-01-10,,1861.94,Em Aberto,202601
MEN00010262,ALU00856,2026-02-01,2026-02-10,2026-02-08,1885.91,Pago,202602
MEN00010263,ALU00856,2026-03-01,2026-03-10,2026-03-17,1796.25,Pago,202603
MEN00010264,ALU00856,2026-04-01,2026-04-10,2026-04-14,1882.21,Pago,202604
MEN00010265,ALU00856,2026-05-01,2026-05-10,2026-05-17,1890.84,Pago,202605
MEN00010266,ALU00856,2026-06-01,2026-06-10,2026-06-11,1880.53,Pago,202606
MEN00010267,ALU00856,2026-07-01,2026-07-10,,1881.89,Vencido,202607
MEN00010268,ALU00856,2026-08-01,2026-08-10,2026-08-08,1844.54,Pago,202608
MEN00010269,ALU00856,2026-09-01,2026-09-10,2026-09-16,1879.36,Pago,202609
MEN00010270,ALU00856,2026-10-01,2026-10-10,2026-10-18,1802.26,Pago,202610
MEN00010271,ALU00856,2026-11-01,2026-11-10,2026-11-11,1858.15,Pago,202611
MEN00010272,ALU00856,2026-12-01,2026-12-10,,1797.31,Em Aberto,202612
MEN00010273,ALU00857,2026-01-01,2026-01-10,2026-01-16,1833.42,Pago,202601
MEN00010274,ALU00857,2026-02-01,2026-02-10,2026-02-09,1869.67,Pago,202602
MEN00010275,ALU00857,2026-03-01,2026-03-10,2026-03-12,1878.18,Pago,202603
MEN00010276,ALU00857,2026-04-01,2026-04-10,2026-04-10,1851.82,Pago,202604
MEN00010277,ALU00857,2026-05-01,2026-05-10,2026-05-10,1868.74,Pago,202605
MEN00010278,ALU00857,2026-06-01,2026-06-10,2026-06-07,1853.7,Pago,202606
MEN00010279,ALU00857,2026-07-01,2026-07-10,2026-07-17,1870.78,Pago,202607
MEN00010280,ALU00857,2026-08-01,2026-08-10,2026-08-08,1888.25,Pago,202608
MEN00010281,ALU00857,2026-09-01,2026-09-10,2026-09-07,1808.35,Pago,202609
MEN00010282,ALU00857,2026-10-01,2026-10-10,2026-10-16,1896.44,Pago,202610
MEN00010283,ALU00857,2026-11-01,2026-11-10,,1817.67,Em Aberto,202611
MEN00010284,ALU00857,2026-12-01,2026-12-10,,1834.1,Vencido,202612
MEN00010285,ALU00858,2026-01-01,2026-01-10,,1894.82,Em Aberto,202601
MEN00010286,ALU00858,2026-02-01,2026-02-10,2026-02-11,1883.67,Pago,202602
MEN00010287,ALU00858,2026-03-01,2026-03-10,2026-03-10,1825.38,Pago,202603
MEN00010288,ALU00858,2026-04-01,2026-04-10,,1896.75,Vencido,202604
MEN00010289,ALU00858,2026-05-01,2026-05-10,,1795.12,Em Aberto,202605
MEN00010290,ALU00858,2026-06-01,2026-06-10,2026-06-10,1827.98,Pago,202606
MEN00010291,ALU00858,2026-07-01,2026-07-10,,1822.1,Em Aberto,202607
MEN00010292,ALU00858,2026-08-01,2026-08-10,,1841.13,Vencido,202608
MEN00010293,ALU00858,2026-09-01,2026-09-10,2026-09-14,1830.15,Pago,202609
MEN00010294,ALU00858,2026-10-01,2026-10-10,2026-10-10,1856.77,Pago,202610
MEN00010295,ALU00858,2026-11-01,2026-11-10,,1830.42,Vencido,202611
MEN00010296,ALU00858,2026-12-01,2026-12-10,2026-12-18,1883.43,Pago,202612
MEN00010297,ALU00859,2026-01-01,2026-01-10,2026-01-13,1826.9,Pago,202601
MEN00010298,ALU00859,2026-02-01,2026-02-10,2026-02-11,1891.12,Pago,202602
MEN00010299,ALU00859,2026-03-01,2026-03-10,2026-03-10,1885.37,Pago,202603
MEN00010300,ALU00859,2026-04-01,2026-04-10,2026-04-10,1886.61,Pago,202604
MEN00010301,ALU00859,2026-05-01,2026-05-10,2026-05-07,1878.47,Pago,202605
MEN00010302,ALU00859,2026-06-01,2026-06-10,2026-06-12,1810.64,Pago,202606
MEN00010303,ALU00859,2026-07-01,2026-07-10,2026-07-16,1835.12,Pago,202607
MEN00010304,ALU00859,2026-08-01,2026-08-10,2026-08-10,1809.64,Pago,202608
MEN00010305,ALU00859,2026-09-01,2026-09-10,2026-09-17,1806.1,Pago,202609
MEN00010306,ALU00859,2026-10-01,2026-10-10,,1831.56,Em Aberto,202610
MEN00010307,ALU00859,2026-11-01,2026-11-10,2026-11-11,1818.61,Pago,202611
MEN00010308,ALU00859,2026-12-01,2026-12-10,2026-12-16,1858.95,Pago,202612
MEN00010309,ALU00860,2026-01-01,2026-01-10,2026-01-09,1868.44,Pago,202601
MEN00010310,ALU00860,2026-02-01,2026-02-10,2026-02-11,1800.18,Pago,202602
MEN00010311,ALU00860,2026-03-01,2026-03-10,2026-03-13,1870.08,Pago,202603
MEN00010312,ALU00860,2026-04-01,2026-04-10,2026-04-16,1886.67,Pago,202604
MEN00010313,ALU00860,2026-05-01,2026-05-10,2026-05-12,1803.63,Pago,202605
MEN00010314,ALU00860,2026-06-01,2026-06-10,,1890.75,Em Aberto,202606
MEN00010315,ALU00860,2026-07-01,2026-07-10,2026-07-09,1892.93,Pago,202607
MEN00010316,ALU00860,2026-08-01,2026-08-10,2026-08-16,1843.25,Pago,202608
MEN00010317,ALU00860,2026-09-01,2026-09-10,2026-09-07,1876.81,Pago,202609
MEN00010318,ALU00860,2026-10-01,2026-10-10,2026-10-08,1873.44,Pago,202610
MEN00010319,ALU00860,2026-11-01,2026-11-10,2026-11-15,1867.85,Pago,202611
MEN00010320,ALU00860,2026-12-01,2026-12-10,2026-12-18,1875.54,Pago,202612
MEN00010321,ALU00861,2026-01-01,2026-01-10,2026-01-18,1881.12,Pago,202601
MEN00010322,ALU00861,2026-02-01,2026-02-10,2026-02-07,1851.66,Pago,202602
MEN00010323,ALU00861,2026-03-01,2026-03-10,2026-03-13,1872.97,Pago,202603
MEN00010324,ALU00861,2026-04-01,2026-04-10,,1795.23,Em Aberto,202604
MEN00010325,ALU00861,2026-05-01,2026-05-10,2026-05-18,1840.99,Pago,202605
MEN00010326,ALU00861,2026-06-01,2026-06-10,2026-06-15,1898.15,Pago,202606
MEN00010327,ALU00861,2026-07-01,2026-07-10,2026-07-12,1797.33,Pago,202607
MEN00010328,ALU00861,2026-08-01,2026-08-10,2026-08-10,1830.05,Pago,202608
MEN00010329,ALU00861,2026-09-01,2026-09-10,2026-09-18,1828.94,Pago,202609
MEN00010330,ALU00861,2026-10-01,2026-10-10,,1851.94,Vencido,202610
MEN00010331,ALU00861,2026-11-01,2026-11-10,2026-11-18,1844.02,Pago,202611
MEN00010332,ALU00861,2026-12-01,2026-12-10,2026-12-15,1903.35,Pago,202612
MEN00010333,ALU00862,2026-01-01,2026-01-10,,1832.17,Vencido,202601
MEN00010334,ALU00862,2026-02-01,2026-02-10,2026-02-10,1883.56,Pago,202602
MEN00010335,ALU00862,2026-03-01,2026-03-10,2026-03-08,1901.47,Pago,202603
MEN00010336,ALU00862,2026-04-01,2026-04-10,2026-04-07,1810.01,Pago,202604
MEN00010337,ALU00862,2026-05-01,2026-05-10,2026-05-13,1838.42,Pago,202605
MEN00010338,ALU00862,2026-06-01,2026-06-10,2026-06-17,1833.25,Pago,202606
MEN00010339,ALU00862,2026-07-01,2026-07-10,,1853.68,Em Aberto,202607
MEN00010340,ALU00862,2026-08-01,2026-08-10,,1802.62,Vencido,202608
MEN00010341,ALU00862,2026-09-01,2026-09-10,2026-09-12,1842.97,Pago,202609
MEN00010342,ALU00862,2026-10-01,2026-10-10,2026-10-09,1802.74,Pago,202610
MEN00010343,ALU00862,2026-11-01,2026-11-10,2026-11-18,1826.05,Pago,202611
MEN00010344,ALU00862,2026-12-01,2026-12-10,,1878.56,Vencido,202612
MEN00010345,ALU00863,2026-01-01,2026-01-10,2026-01-18,1900.2,Pago,202601
MEN00010346,ALU00863,2026-02-01,2026-02-10,2026-02-09,1871.23,Pago,202602
MEN00010347,ALU00863,2026-03-01,2026-03-10,,1825.65,Em Aberto,202603
MEN00010348,ALU00863,2026-04-01,2026-04-10,,1808.52,Em Aberto,202604
MEN00010349,ALU00863,2026-05-01,2026-05-10,,1834.7,Em Aberto,202605
MEN00010350,ALU00863,2026-06-01,2026-06-10,2026-06-14,1824.7,Pago,202606
MEN00010351,ALU00863,2026-07-01,2026-07-10,2026-07-10,1817.45,Pago,202607
MEN00010352,ALU00863,2026-08-01,2026-08-10,2026-08-12,1833.79,Pago,202608
MEN00010353,ALU00863,2026-09-01,2026-09-10,2026-09-08,1871.99,Pago,202609
MEN00010354,ALU00863,2026-10-01,2026-10-10,2026-10-14,1896.26,Pago,202610
MEN00010355,ALU00863,2026-11-01,2026-11-10,,1850.22,Vencido,202611
MEN00010356,ALU00863,2026-12-01,2026-12-10,2026-12-10,1878.42,Pago,202612
MEN00010357,ALU00864,2026-01-01,2026-01-10,2026-01-12,1883.02,Pago,202601
MEN00010358,ALU00864,2026-02-01,2026-02-10,2026-02-09,1902.71,Pago,202602
MEN00010359,ALU00864,2026-03-01,2026-03-10,2026-03-14,1803.74,Pago,202603
MEN00010360,ALU00864,2026-04-01,2026-04-10,2026-04-08,1857.46,Pago,202604
MEN00010361,ALU00864,2026-05-01,2026-05-10,2026-05-15,1800.02,Pago,202605
MEN00010362,ALU00864,2026-06-01,2026-06-10,2026-06-08,1893.79,Pago,202606
MEN00010363,ALU00864,2026-07-01,2026-07-10,2026-07-18,1847.07,Pago,202607
MEN00010364,ALU00864,2026-08-01,2026-08-10,2026-08-18,1901.54,Pago,202608
MEN00010365,ALU00864,2026-09-01,2026-09-10,,1829.4,Em Aberto,202609
MEN00010366,ALU00864,2026-10-01,2026-10-10,2026-10-10,1852.85,Pago,202610
MEN00010367,ALU00864,2026-11-01,2026-11-10,2026-11-09,1803.84,Pago,202611
MEN00010368,ALU00864,2026-12-01,2026-12-10,2026-12-08,1819.61,Pago,202612
MEN00010369,ALU00865,2026-01-01,2026-01-10,2026-01-08,1888.57,Pago,202601
MEN00010370,ALU00865,2026-02-01,2026-02-10,,1835.28,Em Aberto,202602
MEN00010371,ALU00865,2026-03-01,2026-03-10,2026-03-09,1899.14,Pago,202603
MEN00010372,ALU00865,2026-04-01,2026-04-10,2026-04-15,1873.87,Pago,202604
MEN00010373,ALU00865,2026-05-01,2026-05-10,2026-05-09,1886.36,Pago,202605
MEN00010374,ALU00865,2026-06-01,2026-06-10,2026-06-07,1862.81,Pago,202606
MEN00010375,ALU00865,2026-07-01,2026-07-10,,1900.2,Vencido,202607
MEN00010376,ALU00865,2026-08-01,2026-08-10,2026-08-13,1801.42,Pago,202608
MEN00010377,ALU00865,2026-09-01,2026-09-10,2026-09-07,1884.33,Pago,202609
MEN00010378,ALU00865,2026-10-01,2026-10-10,2026-10-08,1834.47,Pago,202610
MEN00010379,ALU00865,2026-11-01,2026-11-10,2026-11-17,1867.92,Pago,202611
MEN00010380,ALU00865,2026-12-01,2026-12-10,2026-12-14,1866.79,Pago,202612
MEN00010381,ALU00866,2026-01-01,2026-01-10,,1808.7,Em Aberto,202601
MEN00010382,ALU00866,2026-02-01,2026-02-10,2026-02-14,1897.65,Pago,202602
MEN00010383,ALU00866,2026-03-01,2026-03-10,2026-03-09,1840.77,Pago,202603
MEN00010384,ALU00866,2026-04-01,2026-04-10,,1847.43,Em Aberto,202604
MEN00010385,ALU00866,2026-05-01,2026-05-10,,1853.08,Em Aberto,202605
MEN00010386,ALU00866,2026-06-01,2026-06-10,2026-06-15,1904.47,Pago,202606
MEN00010387,ALU00866,2026-07-01,2026-07-10,2026-07-15,1888.81,Pago,202607
MEN00010388,ALU00866,2026-08-01,2026-08-10,2026-08-12,1886.17,Pago,202608
MEN00010389,ALU00866,2026-09-01,2026-09-10,2026-09-11,1816.89,Pago,202609
MEN00010390,ALU00866,2026-10-01,2026-10-10,,1804.7,Em Aberto,202610
MEN00010391,ALU00866,2026-11-01,2026-11-10,2026-11-13,1900.97,Pago,202611
MEN00010392,ALU00866,2026-12-01,2026-12-10,2026-12-17,1848.27,Pago,202612
MEN00010393,ALU00867,2026-01-01,2026-01-10,2026-01-13,1854.56,Pago,202601
MEN00010394,ALU00867,2026-02-01,2026-02-10,2026-02-15,1796.38,Pago,202602
MEN00010395,ALU00867,2026-03-01,2026-03-10,2026-03-18,1806.3,Pago,202603
MEN00010396,ALU00867,2026-04-01,2026-04-10,2026-04-16,1846.25,Pago,202604
MEN00010397,ALU00867,2026-05-01,2026-05-10,2026-05-09,1898.53,Pago,202605
MEN00010398,ALU00867,2026-06-01,2026-06-10,2026-06-10,1835.01,Pago,202606
MEN00010399,ALU00867,2026-07-01,2026-07-10,2026-07-10,1839.92,Pago,202607
MEN00010400,ALU00867,2026-08-01,2026-08-10,2026-08-12,1842.11,Pago,202608
MEN00010401,ALU00867,2026-09-01,2026-09-10,2026-09-10,1817.17,Pago,202609
MEN00010402,ALU00867,2026-10-01,2026-10-10,2026-10-07,1795.85,Pago,202610
MEN00010403,ALU00867,2026-11-01,2026-11-10,2026-11-18,1882.99,Pago,202611
MEN00010404,ALU00867,2026-12-01,2026-12-10,2026-12-11,1896.76,Pago,202612
MEN00010405,ALU00868,2026-01-01,2026-01-10,2026-01-12,1877.04,Pago,202601
MEN00010406,ALU00868,2026-02-01,2026-02-10,2026-02-13,1806.81,Pago,202602
MEN00010407,ALU00868,2026-03-01,2026-03-10,2026-03-10,1880.43,Pago,202603
MEN00010408,ALU00868,2026-04-01,2026-04-10,2026-04-13,1822.48,Pago,202604
MEN00010409,ALU00868,2026-05-01,2026-05-10,2026-05-13,1862.99,Pago,202605
MEN00010410,ALU00868,2026-06-01,2026-06-10,,1796.16,Em Aberto,202606
MEN00010411,ALU00868,2026-07-01,2026-07-10,,1895.0,Vencido,202607
MEN00010412,ALU00868,2026-08-01,2026-08-10,,1811.19,Vencido,202608
MEN00010413,ALU00868,2026-09-01,2026-09-10,2026-09-07,1893.18,Pago,202609
MEN00010414,ALU00868,2026-10-01,2026-10-10,2026-10-16,1892.52,Pago,202610
MEN00010415,ALU00868,2026-11-01,2026-11-10,2026-11-12,1899.0,Pago,202611
MEN00010416,ALU00868,2026-12-01,2026-12-10,2026-12-11,1888.66,Pago,202612
MEN00010417,ALU00869,2026-01-01,2026-01-10,2026-01-14,1842.57,Pago,202601
MEN00010418,ALU00869,2026-02-01,2026-02-10,2026-02-17,1857.08,Pago,202602
MEN00010419,ALU00869,2026-03-01,2026-03-10,,1828.21,Vencido,202603
MEN00010420,ALU00869,2026-04-01,2026-04-10,,1807.49,Em Aberto,202604
MEN00010421,ALU00869,2026-05-01,2026-05-10,2026-05-08,1892.77,Pago,202605
MEN00010422,ALU00869,2026-06-01,2026-06-10,2026-06-11,1888.31,Pago,202606
MEN00010423,ALU00869,2026-07-01,2026-07-10,2026-07-07,1896.0,Pago,202607
MEN00010424,ALU00869,2026-08-01,2026-08-10,2026-08-11,1880.04,Pago,202608
MEN00010425,ALU00869,2026-09-01,2026-09-10,2026-09-15,1822.14,Pago,202609
MEN00010426,ALU00869,2026-10-01,2026-10-10,2026-10-11,1865.54,Pago,202610
MEN00010427,ALU00869,2026-11-01,2026-11-10,2026-11-12,1895.33,Pago,202611
MEN00010428,ALU00869,2026-12-01,2026-12-10,2026-12-18,1804.18,Pago,202612
MEN00010429,ALU00870,2026-01-01,2026-01-10,2026-01-10,1816.35,Pago,202601
MEN00010430,ALU00870,2026-02-01,2026-02-10,2026-02-16,1838.82,Pago,202602
MEN00010431,ALU00870,2026-03-01,2026-03-10,2026-03-13,1806.86,Pago,202603
MEN00010432,ALU00870,2026-04-01,2026-04-10,2026-04-16,1819.25,Pago,202604
MEN00010433,ALU00870,2026-05-01,2026-05-10,2026-05-07,1860.95,Pago,202605
MEN00010434,ALU00870,2026-06-01,2026-06-10,2026-06-17,1830.6,Pago,202606
MEN00010435,ALU00870,2026-07-01,2026-07-10,,1831.98,Em Aberto,202607
MEN00010436,ALU00870,2026-08-01,2026-08-10,2026-08-10,1851.03,Pago,202608
MEN00010437,ALU00870,2026-09-01,2026-09-10,,1814.81,Vencido,202609
MEN00010438,ALU00870,2026-10-01,2026-10-10,2026-10-10,1833.88,Pago,202610
MEN00010439,ALU00870,2026-11-01,2026-11-10,2026-11-10,1868.93,Pago,202611
MEN00010440,ALU00870,2026-12-01,2026-12-10,2026-12-07,1852.19,Pago,202612
MEN00010441,ALU00871,2026-01-01,2026-01-10,2026-01-17,1872.34,Pago,202601
MEN00010442,ALU00871,2026-02-01,2026-02-10,2026-02-15,1794.91,Pago,202602
MEN00010443,ALU00871,2026-03-01,2026-03-10,2026-03-15,1875.09,Pago,202603
MEN00010444,ALU00871,2026-04-01,2026-04-10,2026-04-11,1865.64,Pago,202604
MEN00010445,ALU00871,2026-05-01,2026-05-10,2026-05-17,1841.75,Pago,202605
MEN00010446,ALU00871,2026-06-01,2026-06-10,2026-06-09,1807.91,Pago,202606
MEN00010447,ALU00871,2026-07-01,2026-07-10,2026-07-13,1833.82,Pago,202607
MEN00010448,ALU00871,2026-08-01,2026-08-10,2026-08-14,1828.38,Pago,202608
MEN00010449,ALU00871,2026-09-01,2026-09-10,2026-09-09,1896.08,Pago,202609
MEN00010450,ALU00871,2026-10-01,2026-10-10,2026-10-07,1827.11,Pago,202610
MEN00010451,ALU00871,2026-11-01,2026-11-10,2026-11-08,1845.7,Pago,202611
MEN00010452,ALU00871,2026-12-01,2026-12-10,,1850.38,Em Aberto,202612
MEN00010453,ALU00872,2026-01-01,2026-01-10,,1827.55,Em Aberto,202601
MEN00010454,ALU00872,2026-02-01,2026-02-10,2026-02-17,1898.13,Pago,202602
MEN00010455,ALU00872,2026-03-01,2026-03-10,2026-03-13,1890.58,Pago,202603
MEN00010456,ALU00872,2026-04-01,2026-04-10,2026-04-13,1885.06,Pago,202604
MEN00010457,ALU00872,2026-05-01,2026-05-10,2026-05-16,1809.6,Pago,202605
MEN00010458,ALU00872,2026-06-01,2026-06-10,2026-06-14,1818.24,Pago,202606
MEN00010459,ALU00872,2026-07-01,2026-07-10,2026-07-17,1800.27,Pago,202607
MEN00010460,ALU00872,2026-08-01,2026-08-10,2026-08-17,1857.99,Pago,202608
MEN00010461,ALU00872,2026-09-01,2026-09-10,2026-09-15,1888.24,Pago,202609
MEN00010462,ALU00872,2026-10-01,2026-10-10,2026-10-15,1823.56,Pago,202610
MEN00010463,ALU00872,2026-11-01,2026-11-10,2026-11-09,1835.22,Pago,202611
MEN00010464,ALU00872,2026-12-01,2026-12-10,2026-12-15,1802.32,Pago,202612
MEN00010465,ALU00873,2026-01-01,2026-01-10,2026-01-08,1830.5,Pago,202601
MEN00010466,ALU00873,2026-02-01,2026-02-10,2026-02-10,1895.38,Pago,202602
MEN00010467,ALU00873,2026-03-01,2026-03-10,,1836.05,Vencido,202603
MEN00010468,ALU00873,2026-04-01,2026-04-10,2026-04-13,1903.2,Pago,202604
MEN00010469,ALU00873,2026-05-01,2026-05-10,2026-05-14,1859.08,Pago,202605
MEN00010470,ALU00873,2026-06-01,2026-06-10,2026-06-08,1848.2,Pago,202606
MEN00010471,ALU00873,2026-07-01,2026-07-10,2026-07-11,1836.16,Pago,202607
MEN00010472,ALU00873,2026-08-01,2026-08-10,2026-08-10,1856.8,Pago,202608
MEN00010473,ALU00873,2026-09-01,2026-09-10,2026-09-13,1835.71,Pago,202609
MEN00010474,ALU00873,2026-10-01,2026-10-10,2026-10-15,1809.3,Pago,202610
MEN00010475,ALU00873,2026-11-01,2026-11-10,2026-11-07,1858.08,Pago,202611
MEN00010476,ALU00873,2026-12-01,2026-12-10,2026-12-07,1810.13,Pago,202612
MEN00010477,ALU00874,2026-01-01,2026-01-10,2026-01-09,1870.87,Pago,202601
MEN00010478,ALU00874,2026-02-01,2026-02-10,2026-02-12,1860.23,Pago,202602
MEN00010479,ALU00874,2026-03-01,2026-03-10,2026-03-10,1816.74,Pago,202603
MEN00010480,ALU00874,2026-04-01,2026-04-10,2026-04-14,1807.47,Pago,202604
MEN00010481,ALU00874,2026-05-01,2026-05-10,2026-05-08,1886.58,Pago,202605
MEN00010482,ALU00874,2026-06-01,2026-06-10,2026-06-18,1867.56,Pago,202606
MEN00010483,ALU00874,2026-07-01,2026-07-10,2026-07-11,1877.59,Pago,202607
MEN00010484,ALU00874,2026-08-01,2026-08-10,2026-08-12,1839.81,Pago,202608
MEN00010485,ALU00874,2026-09-01,2026-09-10,2026-09-14,1854.38,Pago,202609
MEN00010486,ALU00874,2026-10-01,2026-10-10,2026-10-17,1885.41,Pago,202610
MEN00010487,ALU00874,2026-11-01,2026-11-10,,1796.14,Vencido,202611
MEN00010488,ALU00874,2026-12-01,2026-12-10,2026-12-18,1873.95,Pago,202612
MEN00010489,ALU00875,2026-01-01,2026-01-10,2026-01-12,1816.64,Pago,202601
MEN00010490,ALU00875,2026-02-01,2026-02-10,2026-02-07,1872.07,Pago,202602
MEN00010491,ALU00875,2026-03-01,2026-03-10,2026-03-09,1892.14,Pago,202603
MEN00010492,ALU00875,2026-04-01,2026-04-10,2026-04-08,1810.68,Pago,202604
MEN00010493,ALU00875,2026-05-01,2026-05-10,2026-05-09,1814.04,Pago,202605
MEN00010494,ALU00875,2026-06-01,2026-06-10,2026-06-16,1803.01,Pago,202606
MEN00010495,ALU00875,2026-07-01,2026-07-10,2026-07-07,1824.83,Pago,202607
MEN00010496,ALU00875,2026-08-01,2026-08-10,2026-08-18,1898.37,Pago,202608
MEN00010497,ALU00875,2026-09-01,2026-09-10,2026-09-15,1838.02,Pago,202609
MEN00010498,ALU00875,2026-10-01,2026-10-10,2026-10-16,1899.37,Pago,202610
MEN00010499,ALU00875,2026-11-01,2026-11-10,,1869.29,Vencido,202611
MEN00010500,ALU00875,2026-12-01,2026-12-10,,1881.92,Vencido,202612
MEN00010501,ALU00876,2026-01-01,2026-01-10,2026-01-10,1797.74,Pago,202601
MEN00010502,ALU00876,2026-02-01,2026-02-10,2026-02-11,1877.72,Pago,202602
MEN00010503,ALU00876,2026-03-01,2026-03-10,2026-03-08,1801.01,Pago,202603
MEN00010504,ALU00876,2026-04-01,2026-04-10,2026-04-09,1807.41,Pago,202604
MEN00010505,ALU00876,2026-05-01,2026-05-10,2026-05-16,1879.55,Pago,202605
MEN00010506,ALU00876,2026-06-01,2026-06-10,2026-06-12,1845.48,Pago,202606
MEN00010507,ALU00876,2026-07-01,2026-07-10,2026-07-10,1857.99,Pago,202607
MEN00010508,ALU00876,2026-08-01,2026-08-10,2026-08-09,1799.52,Pago,202608
MEN00010509,ALU00876,2026-09-01,2026-09-10,2026-09-17,1820.5,Pago,202609
MEN00010510,ALU00876,2026-10-01,2026-10-10,2026-10-12,1843.27,Pago,202610
MEN00010511,ALU00876,2026-11-01,2026-11-10,2026-11-15,1835.91,Pago,202611
MEN00010512,ALU00876,2026-12-01,2026-12-10,2026-12-18,1891.87,Pago,202612
MEN00010513,ALU00877,2026-01-01,2026-01-10,2026-01-17,1865.61,Pago,202601
MEN00010514,ALU00877,2026-02-01,2026-02-10,2026-02-12,1873.8,Pago,202602
MEN00010515,ALU00877,2026-03-01,2026-03-10,2026-03-12,1795.14,Pago,202603
MEN00010516,ALU00877,2026-04-01,2026-04-10,2026-04-11,1881.7,Pago,202604
MEN00010517,ALU00877,2026-05-01,2026-05-10,2026-05-15,1858.59,Pago,202605
MEN00010518,ALU00877,2026-06-01,2026-06-10,,1902.52,Vencido,202606
MEN00010519,ALU00877,2026-07-01,2026-07-10,2026-07-08,1853.65,Pago,202607
MEN00010520,ALU00877,2026-08-01,2026-08-10,,1810.9,Vencido,202608
MEN00010521,ALU00877,2026-09-01,2026-09-10,2026-09-13,1801.05,Pago,202609
MEN00010522,ALU00877,2026-10-01,2026-10-10,2026-10-10,1890.02,Pago,202610
MEN00010523,ALU00877,2026-11-01,2026-11-10,2026-11-08,1814.81,Pago,202611
MEN00010524,ALU00877,2026-12-01,2026-12-10,2026-12-16,1831.17,Pago,202612
MEN00010525,ALU00878,2026-01-01,2026-01-10,2026-01-07,1862.3,Pago,202601
MEN00010526,ALU00878,2026-02-01,2026-02-10,2026-02-16,1837.94,Pago,202602
MEN00010527,ALU00878,2026-03-01,2026-03-10,2026-03-16,1842.71,Pago,202603
MEN00010528,ALU00878,2026-04-01,2026-04-10,2026-04-13,1841.11,Pago,202604
MEN00010529,ALU00878,2026-05-01,2026-05-10,2026-05-17,1837.38,Pago,202605
MEN00010530,ALU00878,2026-06-01,2026-06-10,2026-06-18,1836.9,Pago,202606
MEN00010531,ALU00878,2026-07-01,2026-07-10,2026-07-11,1848.02,Pago,202607
MEN00010532,ALU00878,2026-08-01,2026-08-10,2026-08-13,1835.42,Pago,202608
MEN00010533,ALU00878,2026-09-01,2026-09-10,2026-09-15,1836.9,Pago,202609
MEN00010534,ALU00878,2026-10-01,2026-10-10,2026-10-14,1855.24,Pago,202610
MEN00010535,ALU00878,2026-11-01,2026-11-10,2026-11-11,1879.17,Pago,202611
MEN00010536,ALU00878,2026-12-01,2026-12-10,2026-12-13,1865.06,Pago,202612
MEN00010537,ALU00879,2026-01-01,2026-01-10,,1902.64,Em Aberto,202601
MEN00010538,ALU00879,2026-02-01,2026-02-10,2026-02-10,1810.24,Pago,202602
MEN00010539,ALU00879,2026-03-01,2026-03-10,,1863.41,Vencido,202603
MEN00010540,ALU00879,2026-04-01,2026-04-10,2026-04-15,1833.97,Pago,202604
MEN00010541,ALU00879,2026-05-01,2026-05-10,2026-05-12,1816.88,Pago,202605
MEN00010542,ALU00879,2026-06-01,2026-06-10,2026-06-13,1828.63,Pago,202606
MEN00010543,ALU00879,2026-07-01,2026-07-10,2026-07-17,1872.07,Pago,202607
MEN00010544,ALU00879,2026-08-01,2026-08-10,2026-08-09,1902.84,Pago,202608
MEN00010545,ALU00879,2026-09-01,2026-09-10,2026-09-17,1876.8,Pago,202609
MEN00010546,ALU00879,2026-10-01,2026-10-10,,1860.63,Em Aberto,202610
MEN00010547,ALU00879,2026-11-01,2026-11-10,2026-11-15,1860.27,Pago,202611
MEN00010548,ALU00879,2026-12-01,2026-12-10,2026-12-17,1821.91,Pago,202612
MEN00010549,ALU00880,2026-01-01,2026-01-10,2026-01-10,1893.96,Pago,202601
MEN00010550,ALU00880,2026-02-01,2026-02-10,2026-02-14,1811.79,Pago,202602
MEN00010551,ALU00880,2026-03-01,2026-03-10,2026-03-10,1868.8,Pago,202603
MEN00010552,ALU00880,2026-04-01,2026-04-10,,1868.19,Vencido,202604
MEN00010553,ALU00880,2026-05-01,2026-05-10,,1841.0,Vencido,202605
MEN00010554,ALU00880,2026-06-01,2026-06-10,2026-06-14,1886.28,Pago,202606
MEN00010555,ALU00880,2026-07-01,2026-07-10,2026-07-12,1825.24,Pago,202607
MEN00010556,ALU00880,2026-08-01,2026-08-10,2026-08-16,1814.77,Pago,202608
MEN00010557,ALU00880,2026-09-01,2026-09-10,2026-09-16,1863.98,Pago,202609
MEN00010558,ALU00880,2026-10-01,2026-10-10,2026-10-18,1883.3,Pago,202610
MEN00010559,ALU00880,2026-11-01,2026-11-10,2026-11-16,1811.12,Pago,202611
MEN00010560,ALU00880,2026-12-01,2026-12-10,2026-12-14,1836.75,Pago,202612
MEN00010561,ALU00881,2026-01-01,2026-01-10,,1882.5,Em Aberto,202601
MEN00010562,ALU00881,2026-02-01,2026-02-10,2026-02-08,1835.99,Pago,202602
MEN00010563,ALU00881,2026-03-01,2026-03-10,2026-03-17,1860.37,Pago,202603
