id_nota,id_aluno,disciplina,periodo,nota
NOT00006084,ALU01014,Inglês,3º Bimestre,9.8
NOT00006085,ALU01015,Português,3º Bimestre,8.8
NOT00006086,ALU01015,Matemática,1º Bimestre,9.1
NOT00006087,ALU01015,Ciências,3º Bimestre,7.3
NOT00006088,ALU01015,História,4º Bimestre,6.4
NOT00006089,ALU01015,Geografia,1º Bimestre,8.6
NOT00006090,ALU01015,Inglês,1º Bimestre,9.3
NOT00006091,ALU01016,Português,2º Bimestre,6.7
NOT00006092,ALU01016,Matemática,3º Bimestre,6.8
NOT00006093,ALU01016,Ciências,3º Bimestre,5.9
NOT00006094,ALU01016,História,2º Bimestre,7.2
NOT00006095,ALU01016,Geografia,2º Bimestre,8.4
NOT00006096,ALU01016,Inglês,1º Bimestre,5.7
NOT00006097,ALU01017,Português,2º Bimestre,7.8
NOT00006098,ALU01017,Matemática,1º Bimestre,7.7
NOT00006099,ALU01017,Ciências,2º Bimestre,6.2
NOT00006100,ALU01017,História,2º Bimestre,9.6
NOT00006101,ALU01017,Geografia,3º Bimestre,6.4
NOT00006102,ALU01017,Inglês,4º Bimestre,9.2
NOT00006103,ALU01018,Português,3º Bimestre,5.6
NOT00006104,ALU01018,Matemática,1º Bimestre,6.2
NOT00006105,ALU01018,Ciências,1º Bimestre,7.2
NOT00006106,ALU01018,História,4º Bimestre,8.5
NOT00006107,ALU01018,Geografia,3º Bimestre,6.4
NOT00006108,ALU01018,Inglês,1º Bimestre,6.3
NOT00006109,ALU01019,Português,4º Bimestre,8.9
NOT00006110,ALU01019,Matemática,1º Bimestre,9.6
NOT00006111,ALU01019,Ciências,3º Bimestre,6.6
NOT00006112,ALU01019,História,1º Bimestre,9.5
NOT00006113,ALU01019,Geografia,2º Bimestre,6.3
NOT00006114,ALU01019,Inglês,2º Bimestre,6.0
NOT00006115,ALU01020,Português,2º Bimestre,7.8
NOT00006116,ALU01020,Matemática,4º Bimestre,5.9
NOT00006117,ALU01020,Ciências,1º Bimestre,8.9
NOT00006118,ALU01020,História,3º Bimestre,8.3
NOT00006119,ALU01020,Geografia,3º Bimestre,8.4
NOT00006120,ALU01020,Inglês,2º Bimestre,7.9
NOT00006121,ALU01021,Português,3º Bimestre,8.8
NOT00006122,ALU01021,Matemática,2º Bimestre,7.5
NOT00006123,ALU01021,Ciências,1º Bimestre,7.6
NOT00006124,ALU01021,História,1º Bimestre,6.2
NOT00006125,ALU01021,Geografia,4º Bimestre,9.4
NOT00006126,ALU01021,Inglês,2º Bimestre,5.7
NOT00006127,ALU01022,Português,3º Bimestre,9.3
NOT00006128,ALU01022,Matemática,3º Bimestre,6.6
NOT00006129,ALU01022,Ciências,1º Bimestre,5.7
NOT00006130,ALU01022,História,4º Bimestre,5.9
NOT00006131,ALU01022,Geografia,4º Bimestre,6.4
NOT00006132,ALU01022,Inglês,2º Bimestre,7.2
NOT00006133,ALU01023,Português,3º Bimestre,5.8
NOT00006134,ALU01023,Matemática,1º Bimestre,7.4
NOT00006135,ALU01023,Ciências,4º Bimestre,8.6
NOT00006136,ALU01023,História,4º Bimestre,8.2
NOT00006137,ALU01023,Geografia,1º Bimestre,9.6
NOT00006138,ALU01023,Inglês,4º Bimestre,9.0
NOT00006139,ALU01024,Português,2º Bimestre,9.6
NOT00006140,ALU01024,Matemática,3º Bimestre,8.5
NOT00006141,ALU01024,Ciências,3º Bimestre,6.5
NOT00006142,ALU01024,História,4º Bimestre,6.8
NOT00006143,ALU01024,Geografia,1º Bimestre,7.6
NOT00006144,ALU01024,Inglês,2º Bimestre,7.6
NOT00006145,ALU01025,Português,2º Bimestre,6.6
NOT00006146,ALU01025,Matemática,4º Bimestre,9.4
NOT00006147,ALU01025,Ciências,2º Bimestre,7.9
NOT00006148,ALU01025,História,4º Bimestre,9.7
NOT00006149,ALU01025,Geografia,3º Bimestre,9.3
NOT00006150,ALU01025,Inglês,4º Bimestre,5.9
NOT00006151,ALU01026,Português,4º Bimestre,7.1
NOT00006152,ALU01026,Matemática,3º Bimestre,8.9
NOT00006153,ALU01026,Ciências,4º Bimestre,6.2
NOT00006154,ALU01026,História,1º Bimestre,8.2
NOT00006155,ALU01026,Geografia,1º Bimestre,5.8
NOT00006156,ALU01026,Inglês,3º Bimestre,8.4
NOT00006157,ALU01027,Português,1º Bimestre,6.5
NOT00006158,ALU01027,Matemática,4º Bimestre,7.4
NOT00006159,ALU01027,Ciências,2º Bimestre,6.0
NOT00006160,ALU01027,História,3º Bimestre,5.7
NOT00006161,ALU01027,Geografia,4º Bimestre,5.5
NOT00006162,ALU01027,Inglês,3º Bimestre,8.4
NOT00006163,ALU01028,Português,4º Bimestre,8.6
NOT00006164,ALU01028,Matemática,2º Bimestre,7.3
NOT00006165,ALU01028,Ciências,4º Bimestre,8.6
NOT00006166,ALU01028,História,4º Bimestre,6.1
NOT00006167,ALU01028,Geografia,3º Bimestre,7.3
NOT00006168,ALU01028,Inglês,4º Bimestre,7.2
NOT00006169,ALU01029,Português,2º Bimestre,8.7
NOT00006170,ALU01029,Matemática,2º Bimestre,7.9
NOT00006171,ALU01029,Ciências,2º Bimestre,9.1
NOT00006172,ALU01029,História,2º Bimestre,9.3
NOT00006173,ALU01029,Geografia,1º Bimestre,9.0
NOT00006174,ALU01029,Inglês,3º Bimestre,7.6
NOT00006175,ALU01030,Português,1º Bimestre,6.5
NOT00006176,ALU01030,Matemática,2º Bimestre,9.1
NOT00006177,ALU01030,Ciências,3º Bimestre,9.8
NOT00006178,ALU01030,História,4º Bimestre,5.7
NOT00006179,ALU01030,Geografia,2º Bimestre,7.9
NOT00006180,ALU01030,Inglês,2º Bimestre,8.6
NOT00006181,ALU01031,Português,2º Bimestre,5.6
NOT00006182,ALU01031,Matemática,1º Bimestre,9.1
NOT00006183,ALU01031,Ciências,2º Bimestre,8.4
NOT00006184,ALU01031,História,1º Bimestre,5.7
NOT00006185,ALU01031,Geografia,3º Bimestre,6.1
NOT00006186,ALU01031,Inglês,2º Bimestre,7.1
NOT00006187,ALU01032,Português,4º Bimestre,6.9
NOT00006188,ALU01032,Matemática,4º Bimestre,7.2
NOT00006189,ALU01032,Ciências,4º Bimestre,6.3
NOT00006190,ALU01032,História,4º Bimestre,6.9
NOT00006191,ALU01032,Geografia,3º Bimestre,8.4
NOT00006192,ALU01032,Inglês,4º Bimestre,7.8
NOT00006193,ALU01033,Português,4º Bimestre,7.7
NOT00006194,ALU01033,Matemática,2º Bimestre,9.8
NOT00006195,ALU01033,Ciências,1º Bimestre,8.2
NOT00006196,ALU01033,História,2º Bimestre,9.4
NOT00006197,ALU01033,Geografia,3º Bimestre,5.7
NOT00006198,ALU01033,Inglês,4º Bimestre,6.4
NOT00006199,ALU01034,Português,4º Bimestre,8.4
NOT00006200,ALU01034,Matemática,4º Bimestre,6.8
NOT00006201,ALU01034,Ciências,1º Bimestre,6.5
NOT00006202,ALU01034,História,4º Bimestre,5.7
NOT00006203,ALU01034,Geografia,1º Bimestre,8.1
NOT00006204,ALU01034,Inglês,1º Bimestre,8.0
NOT00006205,ALU01035,Português,1º Bimestre,9.2
NOT00006206,ALU01035,Matemática,1º Bimestre,5.5
NOT00006207,ALU01035,Ciências,2º Bimestre,7.7
NOT00006208,ALU01035,História,4º Bimestre,9.6
NOT00006209,ALU01035,Geografia,2º Bimestre,8.2
NOT00006210,ALU01035,Inglês,4º Bimestre,9.1
NOT00006211,ALU01036,Português,1º Bimestre,9.4
NOT00006212,ALU01036,Matemática,4º Bimestre,8.8
NOT00006213,ALU01036,Ciências,1º Bimestre,7.7
NOT00006214,ALU01036,História,1º Bimestre,9.6
NOT00006215,ALU01036,Geografia,1º Bimestre,6.4
NOT00006216,ALU01036,Inglês,1º Bimestre,8.0
NOT00006217,ALU01037,Português,4º Bimestre,9.5
NOT00006218,ALU01037,Matemática,1º Bimestre,6.7
NOT00006219,ALU01037,Ciências,2º Bimestre,6.7
NOT00006220,ALU01037,História,3º Bimestre,8.6
NOT00006221,ALU01037,Geografia,4º Bimestre,6.7
NOT00006222,ALU01037,Inglês,4º Bimestre,7.1
NOT00006223,ALU01038,Português,4º Bimestre,6.0
NOT00006224,ALU01038,Matemática,1º Bimestre,9.2
NOT00006225,ALU01038,Ciências,1º Bimestre,7.6
NOT00006226,ALU01038,História,1º Bimestre,5.5
NOT00006227,ALU01038,Geografia,2º Bimestre,9.2
NOT00006228,ALU01038,Inglês,4º Bimestre,8.2
NOT00006229,ALU01039,Português,1º Bimestre,6.5
NOT00006230,ALU01039,Matemática,3º Bimestre,9.7
NOT00006231,ALU01039,Ciências,2º Bimestre,6.8
NOT00006232,ALU01039,História,4º Bimestre,9.2
NOT00006233,ALU01039,Geografia,1º Bimestre,6.3
NOT00006234,ALU01039,Inglês,1º Bimestre,9.3
NOT00006235,ALU01040,Português,4º Bimestre,6.2
NOT00006236,ALU01040,Matemática,2º Bimestre,6.3
NOT00006237,ALU01040,Ciências,1º Bimestre,8.0
NOT00006238,ALU01040,História,1º Bimestre,7.7
NOT00006239,ALU01040,Geografia,3º Bimestre,8.4
NOT00006240,ALU01040,Inglês,2º Bimestre,6.0
NOT00006241,ALU01041,Português,3º Bimestre,5.9
NOT00006242,ALU01041,Matemática,4º Bimestre,5.9
NOT00006243,ALU01041,Ciências,2º Bimestre,8.0
NOT00006244,ALU01041,História,4º Bimestre,6.4
NOT00006245,ALU01041,Geografia,1º Bimestre,8.0
NOT00006246,ALU01041,Inglês,3º Bimestre,8.3
NOT00006247,ALU01042,Português,2º Bimestre,8.1
NOT00006248,ALU01042,Matemática,4º Bimestre,6.2
NOT00006249,ALU01042,Ciências,1º Bimestre,9.1
NOT00006250,ALU01042,História,1º Bimestre,8.6
NOT00006251,ALU01042,Geografia,4º Bimestre,5.7
NOT00006252,ALU01042,Inglês,1º Bimestre,7.9
NOT00006253,ALU01043,Português,2º Bimestre,8.7
NOT00006254,ALU01043,Matemática,4º Bimestre,7.7
NOT00006255,ALU01043,Ciências,1º Bimestre,8.3
NOT00006256,ALU01043,História,2º Bimestre,7.4
NOT00006257,ALU01043,Geografia,2º Bimestre,9.7
NOT00006258,ALU01043,Inglês,2º Bimestre,7.8
NOT00006259,ALU01044,Português,4º Bimestre,9.3
NOT00006260,ALU01044,Matemática,4º Bimestre,8.8
NOT00006261,ALU01044,Ciências,4º Bimestre,8.5
NOT00006262,ALU01044,História,3º Bimestre,7.6
NOT00006263,ALU01044,Geografia,3º Bimestre,6.2
NOT00006264,ALU01044,Inglês,2º Bimestre,6.6
NOT00006265,ALU01045,Português,1º Bimestre,8.8
NOT00006266,ALU01045,Matemática,1º Bimestre,7.3
NOT00006267,ALU01045,Ciências,4º Bimestre,8.2
NOT00006268,ALU01045,História,3º Bimestre,9.4
NOT00006269,ALU01045,Geografia,3º Bimestre,6.8
NOT00006270,ALU01045,Inglês,3º Bimestre,9.0
NOT00006271,ALU01046,Português,3º Bimestre,7.8
NOT00006272,ALU01046,Matemática,1º Bimestre,8.7
NOT00006273,ALU01046,Ciências,1º Bimestre,5.8
NOT00006274,ALU01046,História,4º Bimestre,8.1
NOT00006275,ALU01046,Geografia,2º Bimestre,9.0
NOT00006276,ALU01046,Inglês,3º Bimestre,5.6
NOT00006277,ALU01047,Português,3º Bimestre,6.9
NOT00006278,ALU01047,Matemática,4º Bimestre,7.6
NOT00006279,ALU01047,Ciências,3º Bimestre,5.8
NOT00006280,ALU01047,História,4º Bimestre,6.4
NOT00006281,ALU01047,Geografia,2º Bimestre,8.5
NOT00006282,ALU01047,Inglês,1º Bimestre,6.5
NOT00006283,ALU01048,Português,1º Bimestre,5.7
NOT00006284,ALU01048,Matemática,1º Bimestre,5.8
NOT00006285,ALU01048,Ciências,1º Bimestre,8.4
NOT00006286,ALU01048,História,1º Bimestre,9.6
NOT00006287,ALU01048,Geografia,3º Bimestre,8.1
NOT00006288,ALU01048,Inglês,3º Bimestre,6.5
NOT00006289,ALU01049,Português,4º Bimestre,7.4
NOT00006290,ALU01049,Matemática,3º Bimestre,7.6
NOT00006291,ALU01049,Ciências,2º Bimestre,6.7
NOT00006292,ALU01049,História,1º Bimestre,9.5
NOT00006293,ALU01049,Geografia,3º Bimestre,6.1
NOT00006294,ALU01049,Inglês,4º Bimestre,6.6
NOT00006295,ALU01050,Português,2º Bimestre,5.6
NOT00006296,ALU01050,Matemática,4º Bimestre,9.3
NOT00006297,ALU01050,Ciências,4º Bimestre,9.3
NOT00006298,ALU01050,História,3º Bimestre,9.1
NOT00006299,ALU01050,Geografia,4º Bimestre,7.9
NOT00006300,ALU01050,Inglês,4º Bimestre,5.7
NOT00006301,ALU01051,Português,1º Bimestre,9.6
NOT00006302,ALU01051,Matemática,4º Bimestre,6.1
NOT00006303,ALU01051,Ciências,3º Bimestre,6.6
NOT00006304,ALU01051,História,4º Bimestre,5.6
NOT00006305,ALU01051,Geografia,3º Bimestre,7.3
NOT00006306,ALU01051,Inglês,2º Bimestre,6.8
NOT00006307,ALU01052,Português,4º Bimestre,8.2
NOT00006308,ALU01052,Matemática,2º Bimestre,7.6
NOT00006309,ALU01052,Ciências,3º Bimestre,6.8
NOT00006310,ALU01052,História,3º Bimestre,6.3
NOT00006311,ALU01052,Geografia,3º Bimestre,9.3
NOT00006312,ALU01052,Inglês,4º Bimestre,6.4
NOT00006313,ALU01053,Português,4º Bimestre,5.5
NOT00006314,ALU01053,Matemática,3º Bimestre,8.9
NOT00006315,ALU01053,Ciências,2º Bimestre,8.3
NOT00006316,ALU01053,História,3º Bimestre,8.7
NOT00006317,ALU01053,Geografia,2º Bimestre,7.0
NOT00006318,ALU01053,Inglês,2º Bimestre,9.5
NOT00006319,ALU01054,Português,2º Bimestre,7.5
NOT00006320,ALU01054,Matemática,4º Bimestre,7.5
NOT00006321,ALU01054,Ciências,4º Bimestre,9.8
NOT00006322,ALU01054,História,1º Bimestre,9.4
NOT00006323,ALU01054,Geografia,3º Bimestre,6.9
NOT00006324,ALU01054,Inglês,4º Bimestre,7.5
NOT00006325,ALU01055,Português,1º Bimestre,7.2
NOT00006326,ALU01055,Matemática,1º Bimestre,8.6
NOT00006327,ALU01055,Ciências,4º Bimestre,5.9
NOT00006328,ALU01055,História,1º Bimestre,5.7
NOT00006329,ALU01055,Geografia,3º Bimestre,7.0
NOT00006330,ALU01055,Inglês,2º Bimestre,5.5
NOT00006331,ALU01056,Português,4º Bimestre,8.5
NOT00006332,ALU01056,Matemática,1º Bimestre,7.9
NOT00006333,ALU01056,Ciências,4º Bimestre,7.5
NOT00006334,ALU01056,História,4º Bimestre,7.1
NOT00006335,ALU01056,Geografia,4º Bimestre,8.5
NOT00006336,ALU01056,Inglês,1º Bimestre,5.9
NOT00006337,ALU01057,Português,1º Bimestre,5.6
NOT00006338,ALU01057,Matemática,1º Bimestre,6.0
NOT00006339,ALU01057,Ciências,2º Bimestre,8.9
NOT00006340,ALU01057,História,3º Bimestre,6.6
NOT00006341,ALU01057,Geografia,3º Bimestre,7.4
NOT00006342,ALU01057,Inglês,3º Bimestre,8.4
NOT00006343,ALU01058,Português,2º Bimestre,9.3
NOT00006344,ALU01058,Matemática,2º Bimestre,7.8
NOT00006345,ALU01058,Ciências,4º Bimestre,6.3
NOT00006346,ALU01058,História,4º Bimestre,9.3
NOT00006347,ALU01058,Geografia,3º Bimestre,8.5
NOT00006348,ALU01058,Inglês,3º Bimestre,6.2
NOT00006349,ALU01059,Português,1º Bimestre,6.6
NOT00006350,ALU01059,Matemática,3º Bimestre,8.9
NOT00006351,ALU01059,Ciências,1º Bimestre,8.0
NOT00006352,ALU01059,História,2º Bimestre,6.9
NOT00006353,ALU01059,Geografia,1º Bimestre,6.5
NOT00006354,ALU01059,Inglês,1º Bimestre,6.7
NOT00006355,ALU01060,Português,1º Bimestre,6.0
NOT00006356,ALU01060,Matemática,3º Bimestre,6.4
NOT00006357,ALU01060,Ciências,2º Bimestre,7.4
NOT00006358,ALU01060,História,1º Bimestre,6.0
NOT00006359,ALU01060,Geografia,2º Bimestre,9.7
NOT00006360,ALU01060,Inglês,1º Bimestre,9.2
NOT00006361,ALU01061,Português,3º Bimestre,7.1
NOT00006362,ALU01061,Matemática,1º Bimestre,5.9
NOT00006363,ALU01061,Ciências,4º Bimestre,9.4
NOT00006364,ALU01061,História,4º Bimestre,9.4
NOT00006365,ALU01061,Geografia,3º Bimestre,5.7
NOT00006366,ALU01061,Inglês,4º Bimestre,6.8
NOT00006367,ALU01062,Português,1º Bimestre,8.7
NOT00006368,ALU01062,Matemática,4º Bimestre,6.9
NOT00006369,ALU01062,Ciências,1º Bimestre,8.9
NOT00006370,ALU01062,História,1º Bimestre,8.9
NOT00006371,ALU01062,Geografia,1º Bimestre,7.8
NOT00006372,ALU01062,Inglês,3º Bimestre,9.0
NOT00006373,ALU01063,Português,4º Bimestre,6.3
NOT00006374,ALU01063,Matemática,4º Bimestre,6.9
NOT00006375,ALU01063,Ciências,4º Bimestre,5.5
NOT00006376,ALU01063,História,4º Bimestre,9.5
NOT00006377,ALU01063,Geografia,4º Bimestre,7.9
NOT00006378,ALU01063,Inglês,4º Bimestre,5.5
NOT00006379,ALU01064,Português,4º Bimestre,6.7
NOT00006380,ALU01064,Matemática,2º Bimestre,8.7
NOT00006381,ALU01064,Ciências,2º Bimestre,9.1
NOT00006382,ALU01064,História,4º Bimestre,7.7
NOT00006383,ALU01064,Geografia,2º Bimestre,8.6
NOT00006384,ALU01064,Inglês,2º Bimestre,8.1
NOT00006385,ALU01065,Português,2º Bimestre,7.0
NOT00006386,ALU01065,Matemática,3º Bimestre,8.0
NOT00006387,ALU01065,Ciências,1º Bimestre,6.4
NOT00006388,ALU01065,História,1º Bimestre,9.5
NOT00006389,ALU01065,Geografia,1º Bimestre,7.9
NOT00006390,ALU01065,Inglês,1º Bimestre,5.9
NOT00006391,ALU01066,Português,2º Bimestre,9.1
NOT00006392,ALU01066,Matemática,4º Bimestre,7.6
NOT00006393,ALU01066,Ciências,2º Bimestre,8.4
NOT00006394,ALU01066,História,2º Bimestre,5.9
NOT00006395,ALU01066,Geografia,2º Bimestre,6.7
NOT00006396,ALU01066,Inglês,2º Bimestre,7.5
NOT00006397,ALU01067,Português,1º Bimestre,7.8
NOT00006398,ALU01067,Matemática,1º Bimestre,8.1
NOT00006399,ALU01067,Ciências,4º Bimestre,7.4
NOT00006400,ALU01067,História,4º Bimestre,8.7
NOT00006401,ALU01067,Geografia,4º Bimestre,5.7
NOT00006402,ALU01067,Inglês,4º Bimestre,8.6
NOT00006403,ALU01068,Português,3º Bimestre,6.8
NOT00006404,ALU01068,Matemática,3º Bimestre,9.4
NOT00006405,ALU01068,Ciências,3º Bimestre,5.8
NOT00006406,ALU01068,História,2º Bimestre,7.9
NOT00006407,ALU01068,Geografia,3º Bimestre,6.6
NOT00006408,ALU01068,Inglês,4º Bimestre,9.4
NOT00006409,ALU01069,Português,3º Bimestre,9.4
NOT00006410,ALU01069,Matemática,3º Bimestre,6.2
NOT00006411,ALU01069,Ciências,2º Bimestre,9.3
NOT00006412,ALU01069,História,3º Bimestre,6.1
NOT00006413,ALU01069,Geografia,2º Bimestre,8.3
NOT00006414,ALU01069,Inglês,3º Bimestre,7.0
NOT00006415,ALU01070,Português,3º Bimestre,7.2
NOT00006416,ALU01070,Matemática,1º Bimestre,8.9
NOT00006417,ALU01070,Ciências,1º Bimestre,8.3
NOT00006418,ALU01070,História,2º Bimestre,6.6
NOT00006419,ALU01070,Geografia,2º Bimestre,8.4
NOT00006420,ALU01070,Inglês,4º Bimestre,6.4
NOT00006421,ALU01071,Português,1º Bimestre,6.1
NOT00006422,ALU01071,Matemática,2º Bimestre,9.5
NOT00006423,ALU01071,Ciências,2º Bimestre,5.9
NOT00006424,ALU01071,História,3º Bimestre,5.7
NOT00006425,ALU01071,Geografia,3º Bimestre,6.1
NOT00006426,ALU01071,Inglês,4º Bimestre,8.7
NOT00006427,ALU01072,Português,1º Bimestre,9.7
NOT00006428,ALU01072,Matemática,2º Bimestre,6.9
NOT00006429,ALU01072,Ciências,4º Bimestre,7.8
NOT00006430,ALU01072,História,3º Bimestre,8.4
NOT00006431,ALU01072,Geografia,4º Bimestre,8.6
NOT00006432,ALU01072,Inglês,1º Bimestre,6.9
NOT00006433,ALU01073,Português,1º Bimestre,6.3
NOT00006434,ALU01073,Matemática,2º Bimestre,6.1
NOT00006435,ALU01073,Ciências,3º Bimestre,7.9
NOT00006436,ALU01073,História,3º Bimestre,5.6
NOT00006437,ALU01073,Geografia,4º Bimestre,6.8
NOT00006438,ALU01073,Inglês,4º Bimestre,8.8
NOT00006439,ALU01074,Português,2º Bimestre,7.0
NOT00006440,ALU01074,Matemática,2º Bimestre,9.4
NOT00006441,ALU01074,Ciências,2º Bimestre,8.0
NOT00006442,ALU01074,História,1º Bimestre,6.4
NOT00006443,ALU01074,Geografia,4º Bimestre,8.0
NOT00006444,ALU01074,Inglês,3º Bimestre,9.6
NOT00006445,ALU01075,Português,4º Bimestre,8.3
NOT00006446,ALU01075,Matemática,2º Bimestre,7.7
NOT00006447,ALU01075,Ciências,3º Bimestre,8.9
NOT00006448,ALU01075,História,4º Bimestre,6.6
NOT00006449,ALU01075,Geografia,1º Bimestre,8.9
NOT00006450,ALU01075,Inglês,2º Bimestre,7.8
NOT00006451,ALU01076,Português,3º Bimestre,7.3
NOT00006452,ALU01076,Matemática,2º Bimestre,9.4
NOT00006453,ALU01076,Ciências,4º Bimestre,9.0
NOT00006454,ALU01076,História,4º Bimestre,6.6
NOT00006455,ALU01076,Geografia,1º Bimestre,9.4
NOT00006456,ALU01076,Inglês,3º Bimestre,7.4
NOT00006457,ALU01077,Português,3º Bimestre,8.5
NOT00006458,ALU01077,Matemática,2º Bimestre,6.0
NOT00006459,ALU01077,Ciências,1º Bimestre,7.7
NOT00006460,ALU01077,História,3º Bimestre,9.6
NOT00006461,ALU01077,Geografia,2º Bimestre,6.3
NOT00006462,ALU01077,Inglês,3º Bimestre,8.5
NOT00006463,ALU01078,Português,4º Bimestre,6.2
NOT00006464,ALU01078,Matemática,2º Bimestre,6.1
NOT00006465,ALU01078,Ciências,4º Bimestre,6.1
NOT00006466,ALU01078,História,4º Bimestre,6.5
NOT00006467,ALU01078,Geografia,1º Bimestre,7.0
NOT00006468,ALU01078,Inglês,2º Bimestre,9.6
NOT00006469,ALU01079,Português,3º Bimestre,9.6
NOT00006470,ALU01079,Matemática,2º Bimestre,8.7
NOT00006471,ALU01079,Ciências,2º Bimestre,7.2
NOT00006472,ALU01079,História,3º Bimestre,8.9
NOT00006473,ALU01079,Geografia,2º Bimestre,6.0
NOT00006474,ALU01079,Inglês,1º Bimestre,9.2
NOT00006475,ALU01080,Português,1º Bimestre,7.1
NOT00006476,ALU01080,Matemática,2º Bimestre,9.5
NOT00006477,ALU01080,Ciências,1º Bimestre,6.0
NOT00006478,ALU01080,História,3º Bimestre,8.1
NOT00006479,ALU01080,Geografia,4º Bimestre,7.4
NOT00006480,ALU01080,Inglês,4º Bimestre,9.3
NOT00006481,ALU01081,Português,2º Bimestre,9.8
NOT00006482,ALU01081,Matemática,2º Bimestre,9.8
NOT00006483,ALU01081,Ciências,4º Bimestre,9.5
NOT00006484,ALU01081,História,1º Bimestre,6.2
NOT00006485,ALU01081,Geografia,2º Bimestre,8.5
NOT00006486,ALU01081,Inglês,1º Bimestre,6.3
NOT00006487,ALU01082,Português,2º Bimestre,6.1
NOT00006488,ALU01082,Matemática,1º Bimestre,8.2
NOT00006489,ALU01082,Ciências,4º Bimestre,6.3
NOT00006490,ALU01082,História,3º Bimestre,5.6
NOT00006491,ALU01082,Geografia,3º Bimestre,7.6
NOT00006492,ALU01082,Inglês,4º Bimestre,6.0
NOT00006493,ALU01083,Português,1º Bimestre,8.8
NOT00006494,ALU01083,Matemática,1º Bimestre,9.5
NOT00006495,ALU01083,Ciências,3º Bimestre,6.7
NOT00006496,ALU01083,História,3º Bimestre,5.6
NOT00006497,ALU01083,Geografia,1º Bimestre,9.4
NOT00006498,ALU01083,Inglês,2º Bimestre,9.4
NOT00006499,ALU01084,Português,1º Bimestre,7.8
NOT00006500,ALU01084,Matemática,1º Bimestre,8.3
NOT00006501,ALU01084,Ciências,3º Bimestre,6.9
NOT00006502,ALU01084,História,3º Bimestre,5.6
NOT00006503,ALU01084,Geografia,4º Bimestre,7.8
NOT00006504,ALU01084,Inglês,1º Bimestre,5.8
NOT00006505,ALU01085,Português,3º Bimestre,7.1
NOT00006506,ALU01085,Matemática,3º Bimestre,6.2
NOT00006507,ALU01085,Ciências,4º Bimestre,6.0
NOT00006508,ALU01085,História,4º Bimestre,6.9
NOT00006509,ALU01085,Geografia,1º Bimestre,9.2
NOT00006510,ALU01085,Inglês,3º Bimestre,7.2
NOT00006511,ALU01086,Português,4º Bimestre,8.2
NOT00006512,ALU01086,Matemática,4º Bimestre,9.2
NOT00006513,ALU01086,Ciências,4º Bimestre,7.7
NOT00006514,ALU01086,História,4º Bimestre,7.7
NOT00006515,ALU01086,Geografia,4º Bimestre,7.6
NOT00006516,ALU01086,Inglês,1º Bimestre,9.0
NOT00006517,ALU01087,Português,3º Bimestre,9.3
NOT00006518,ALU01087,Matemática,3º Bimestre,6.4
NOT00006519,ALU01087,Ciências,1º Bimestre,9.0
NOT00006520,ALU01087,História,4º Bimestre,6.1
NOT00006521,ALU01087,Geografia,3º Bimestre,8.7
NOT00006522,ALU01087,Inglês,2º Bimestre,6.6
NOT00006523,ALU01088,Português,1º Bimestre,8.6
NOT00006524,ALU01088,Matemática,3º Bimestre,8.6
NOT00006525,ALU01088,Ciências,3º Bimestre,8.0
NOT00006526,ALU01088,História,4º Bimestre,6.1
NOT00006527,ALU01088,Geografia,3º Bimestre,6.7
NOT00006528,ALU01088,Inglês,4º Bimestre,7.3
NOT00006529,ALU01089,Português,4º Bimestre,6.6
NOT00006530,ALU01089,Matemática,2º Bimestre,8.7
NOT00006531,ALU01089,Ciências,2º Bimestre,8.5
NOT00006532,ALU01089,História,2º Bimestre,9.0
NOT00006533,ALU01089,Geografia,2º Bimestre,5.6
NOT00006534,ALU01089,Inglês,1º Bimestre,9.7
NOT00006535,ALU01090,Português,1º Bimestre,8.6
NOT00006536,ALU01090,Matemática,2º Bimestre,5.8
NOT00006537,ALU01090,Ciências,4º Bimestre,9.2
NOT00006538,ALU01090,História,2º Bimestre,6.3
NOT00006539,ALU01090,Geografia,2º Bimestre,5.9
