id_frequencia,id_aluno,competencia,percentual_frequencia
FREQ00012487,ALU01041,2026-07-01,92.82
FREQ00012488,ALU01041,2026-08-01,98.69
FREQ00012489,ALU01041,2026-09-01,88.22
FREQ00012490,ALU01041,2026-10-01,89.22
FREQ00012491,ALU01041,2026-11-01,91.18
FREQ00012492,ALU01041,2026-12-01,92.26
FREQ00012493,ALU01042,2026-01-01,93.97
FREQ00012494,ALU01042,2026-02-01,92.31
FREQ00012495,ALU01042,2026-03-01,98.16
FREQ00012496,ALU01042,2026-04-01,91.45
FREQ00012497,ALU01042,2026-05-01,91.34
FREQ00012498,ALU01042,2026-06-01,96.3
FREQ00012499,ALU01042,2026-07-01,89.18
FREQ00012500,ALU01042,2026-08-01,98.96
FREQ00012501,ALU01042,2026-09-01,93.64
FREQ00012502,ALU01042,2026-10-01,87.65
FREQ00012503,ALU01042,2026-11-01,92.9
FREQ00012504,ALU01042,2026-12-01,97.71
FREQ00012505,ALU01043,2026-01-01,97.54
FREQ00012506,ALU01043,2026-02-01,97.3
FREQ00012507,ALU01043,2026-03-01,97.63
FREQ00012508,ALU01043,2026-04-01,90.8
FREQ00012509,ALU01043,2026-05-01,94.39
FREQ00012510,ALU01043,2026-06-01,90.12
FREQ00012511,ALU01043,2026-07-01,89.16
FREQ00012512,ALU01043,2026-08-01,92.26
FREQ00012513,ALU01043,2026-09-01,94.24
FREQ00012514,ALU01043,2026-10-01,94.86
FREQ00012515,ALU01043,2026-11-01,91.31
FREQ00012516,ALU01043,2026-12-01,88.44
FREQ00012517,ALU01044,2026-01-01,97.91
FREQ00012518,ALU01044,2026-02-01,90.73
FREQ00012519,ALU01044,2026-03-01,89.52
FREQ00012520,ALU01044,2026-04-01,94.99
FREQ00012521,ALU01044,2026-05-01,90.33
FREQ00012522,ALU01044,2026-06-01,96.81
FREQ00012523,ALU01044,2026-07-01,87.42
FREQ00012524,ALU01044,2026-08-01,89.78
FREQ00012525,ALU01044,2026-09-01,87.96
FREQ00012526,ALU01044,2026-10-01,87.6
FREQ00012527,ALU01044,2026-11-01,92.51
FREQ00012528,ALU01044,2026-12-01,88.73
FREQ00012529,ALU01045,2026-01-01,95.61
FREQ00012530,ALU01045,2026-02-01,89.05
FREQ00012531,ALU01045,2026-03-01,95.42
FREQ00012532,ALU01045,2026-04-01,92.72
FREQ00012533,ALU01045,2026-05-01,90.27
FREQ00012534,ALU01045,2026-06-01,93.77
FREQ00012535,ALU01045,2026-07-01,91.38
FREQ00012536,ALU01045,2026-08-01,89.69
FREQ00012537,ALU01045,2026-09-01,91.19
FREQ00012538,ALU01045,2026-10-01,97.03
FREQ00012539,ALU01045,2026-11-01,89.15
FREQ00012540,ALU01045,2026-12-01,94.78
FREQ00012541,ALU01046,2026-01-01,95.92
FREQ00012542,ALU01046,2026-02-01,98.66
FREQ00012543,ALU01046,2026-03-01,94.85
FREQ00012544,ALU01046,2026-04-01,93.67
FREQ00012545,ALU01046,2026-05-01,93.73
FREQ00012546,ALU01046,2026-06-01,95.64
FREQ00012547,ALU01046,2026-07-01,87.87
FREQ00012548,ALU01046,2026-08-01,91.46
FREQ00012549,ALU01046,2026-09-01,93.52
FREQ00012550,ALU01046,2026-10-01,96.77
FREQ00012551,ALU01046,2026-11-01,93.93
FREQ00012552,ALU01046,2026-12-01,88.16
FREQ00012553,ALU01047,2026-01-01,87.58
FREQ00012554,ALU01047,2026-02-01,93.77
FREQ00012555,ALU01047,2026-03-01,95.22
FREQ00012556,ALU01047,2026-04-01,87.04
FREQ00012557,ALU01047,2026-05-01,93.79
FREQ00012558,ALU01047,2026-06-01,92.57
FREQ00012559,ALU01047,2026-07-01,88.38
FREQ00012560,ALU01047,2026-08-01,97.94
FREQ00012561,ALU01047,2026-09-01,87.13
FREQ00012562,ALU01047,2026-10-01,98.77
FREQ00012563,ALU01047,2026-11-01,95.88
FREQ00012564,ALU01047,2026-12-01,95.2
FREQ00012565,ALU01048,2026-01-01,87.95
FREQ00012566,ALU01048,2026-02-01,97.51
FREQ00012567,ALU01048,2026-03-01,89.21
FREQ00012568,ALU01048,2026-04-01,89.72
FREQ00012569,ALU01048,2026-05-01,87.63
FREQ00012570,ALU01048,2026-06-01,95.61
FREQ00012571,ALU01048,2026-07-01,98.39
FREQ00012572,ALU01048,2026-08-01,93.16
FREQ00012573,ALU01048,2026-09-01,92.22
FREQ00012574,ALU01048,2026-10-01,94.58
FREQ00012575,ALU01048,2026-11-01,87.2
FREQ00012576,ALU01048,2026-12-01,94.32
FREQ00012577,ALU01049,2026-01-01,92.16
FREQ00012578,ALU01049,2026-02-01,92.38
FREQ00012579,ALU01049,2026-03-01,96.76
FREQ00012580,ALU01049,2026-04-01,96.11
FREQ00012581,ALU01049,2026-05-01,96.99
FREQ00012582,ALU01049,2026-06-01,92.08
FREQ00012583,ALU01049,2026-07-01,95.18
FREQ00012584,ALU01049,2026-08-01,93.55
FREQ00012585,ALU01049,2026-09-01,94.13
FREQ00012586,ALU01049,2026-10-01,89.04
FREQ00012587,ALU01049,2026-11-01,94.13
FREQ00012588,ALU01049,2026-12-01,91.75
FREQ00012589,ALU01050,2026-01-01,89.99
FREQ00012590,ALU01050,2026-02-01,93.47
FREQ00012591,ALU01050,2026-03-01,95.37
FREQ00012592,ALU01050,2026-04-01,90.26
FREQ00012593,ALU01050,2026-05-01,98.0
FREQ00012594,ALU01050,2026-06-01,95.15
FREQ00012595,ALU01050,2026-07-01,87.54
FREQ00012596,ALU01050,2026-08-01,98.16
FREQ00012597,ALU01050,2026-09-01,98.41
FREQ00012598,ALU01050,2026-10-01,91.92
FREQ00012599,ALU01050,2026-11-01,98.32
FREQ00012600,ALU01050,2026-12-01,92.65
FREQ00012601,ALU01051,2026-01-01,95.53
FREQ00012602,ALU01051,2026-02-01,94.69
FREQ00012603,ALU01051,2026-03-01,95.98
FREQ00012604,ALU01051,2026-04-01,94.72
FREQ00012605,ALU01051,2026-05-01,95.39
FREQ00012606,ALU01051,2026-06-01,91.54
FREQ00012607,ALU01051,2026-07-01,94.33
FREQ00012608,ALU01051,2026-08-01,87.32
FREQ00012609,ALU01051,2026-09-01,96.31
FREQ00012610,ALU01051,2026-10-01,88.07
FREQ00012611,ALU01051,2026-11-01,88.77
FREQ00012612,ALU01051,2026-12-01,96.58
FREQ00012613,ALU01052,2026-01-01,87.01
FREQ00012614,ALU01052,2026-02-01,98.42
FREQ00012615,ALU01052,2026-03-01,88.06
FREQ00012616,ALU01052,2026-04-01,96.41
FREQ00012617,ALU01052,2026-05-01,96.81
FREQ00012618,ALU01052,2026-06-01,91.42
FREQ00012619,ALU01052,2026-07-01,93.22
FREQ00012620,ALU01052,2026-08-01,97.96
FREQ00012621,ALU01052,2026-09-01,95.45
FREQ00012622,ALU01052,2026-10-01,87.2
FREQ00012623,ALU01052,2026-11-01,89.47
FREQ00012624,ALU01052,2026-12-01,93.01
FREQ00012625,ALU01053,2026-01-01,94.5
FREQ00012626,ALU01053,2026-02-01,91.66
FREQ00012627,ALU01053,2026-03-01,89.98
FREQ00012628,ALU01053,2026-04-01,93.71
FREQ00012629,ALU01053,2026-05-01,98.08
FREQ00012630,ALU01053,2026-06-01,92.25
FREQ00012631,ALU01053,2026-07-01,97.11
FREQ00012632,ALU01053,2026-08-01,90.47
FREQ00012633,ALU01053,2026-09-01,93.69
FREQ00012634,ALU01053,2026-10-01,91.54
FREQ00012635,ALU01053,2026-11-01,89.95
FREQ00012636,ALU01053,2026-12-01,91.3
FREQ00012637,ALU01054,2026-01-01,89.13
FREQ00012638,ALU01054,2026-02-01,89.49
FREQ00012639,ALU01054,2026-03-01,88.05
FREQ00012640,ALU01054,2026-04-01,91.73
FREQ00012641,ALU01054,2026-05-01,95.96
FREQ00012642,ALU01054,2026-06-01,88.59
FREQ00012643,ALU01054,2026-07-01,92.86
FREQ00012644,ALU01054,2026-08-01,91.29
FREQ00012645,ALU01054,2026-09-01,95.3
FREQ00012646,ALU01054,2026-10-01,97.44
FREQ00012647,ALU01054,2026-11-01,97.08
FREQ00012648,ALU01054,2026-12-01,90.68
FREQ00012649,ALU01055,2026-01-01,97.34
FREQ00012650,ALU01055,2026-02-01,92.23
FREQ00012651,ALU01055,2026-03-01,88.25
FREQ00012652,ALU01055,2026-04-01,88.68
FREQ00012653,ALU01055,2026-05-01,88.06
FREQ00012654,ALU01055,2026-06-01,92.31
FREQ00012655,ALU01055,2026-07-01,92.5
FREQ00012656,ALU01055,2026-08-01,91.59
FREQ00012657,ALU01055,2026-09-01,90.95
FREQ00012658,ALU01055,2026-10-01,91.13
FREQ00012659,ALU01055,2026-11-01,94.4
FREQ00012660,ALU01055,2026-12-01,95.51
FREQ00012661,ALU01056,2026-01-01,88.03
FREQ00012662,ALU01056,2026-02-01,98.84
FREQ00012663,ALU01056,2026-03-01,87.72
FREQ00012664,ALU01056,2026-04-01,89.94
FREQ00012665,ALU01056,2026-05-01,91.95
FREQ00012666,ALU01056,2026-06-01,88.63
FREQ00012667,ALU01056,2026-07-01,92.85
FREQ00012668,ALU01056,2026-08-01,97.47
FREQ00012669,ALU01056,2026-09-01,91.64
FREQ00012670,ALU01056,2026-10-01,90.14
FREQ00012671,ALU01056,2026-11-01,91.79
FREQ00012672,ALU01056,2026-12-01,88.24
FREQ00012673,ALU01057,2026-01-01,93.78
FREQ00012674,ALU01057,2026-02-01,87.8
FREQ00012675,ALU01057,2026-03-01,94.41
FREQ00012676,ALU01057,2026-04-01,90.1
FREQ00012677,ALU01057,2026-05-01,94.4
FREQ00012678,ALU01057,2026-06-01,91.09
FREQ00012679,ALU01057,2026-07-01,91.91
FREQ00012680,ALU01057,2026-08-01,88.17
FREQ00012681,ALU01057,2026-09-01,96.64
FREQ00012682,ALU01057,2026-10-01,94.4
FREQ00012683,ALU01057,2026-11-01,91.54
FREQ00012684,ALU01057,2026-12-01,97.28
FREQ00012685,ALU01058,2026-01-01,87.89
FREQ00012686,ALU01058,2026-02-01,93.92
FREQ00012687,ALU01058,2026-03-01,92.36
FREQ00012688,ALU01058,2026-04-01,95.08
FREQ00012689,ALU01058,2026-05-01,95.83
FREQ00012690,ALU01058,2026-06-01,94.4
FREQ00012691,ALU01058,2026-07-01,97.44
FREQ00012692,ALU01058,2026-08-01,97.43
FREQ00012693,ALU01058,2026-09-01,91.25
FREQ00012694,ALU01058,2026-10-01,91.0
FREQ00012695,ALU01058,2026-11-01,88.6
FREQ00012696,ALU01058,2026-12-01,93.08
FREQ00012697,ALU01059,2026-01-01,90.16
FREQ00012698,ALU01059,2026-02-01,92.89
FREQ00012699,ALU01059,2026-03-01,94.55
FREQ00012700,ALU01059,2026-04-01,87.06
FREQ00012701,ALU01059,2026-05-01,94.43
FREQ00012702,ALU01059,2026-06-01,97.62
FREQ00012703,ALU01059,2026-07-01,87.48
FREQ00012704,ALU01059,2026-08-01,89.82
FREQ00012705,ALU01059,2026-09-01,91.12
FREQ00012706,ALU01059,2026-10-01,96.41
FREQ00012707,ALU01059,2026-11-01,94.59
FREQ00012708,ALU01059,2026-12-01,95.58
FREQ00012709,ALU01060,2026-01-01,94.72
FREQ00012710,ALU01060,2026-02-01,91.63
FREQ00012711,ALU01060,2026-03-01,91.54
FREQ00012712,ALU01060,2026-04-01,97.25
FREQ00012713,ALU01060,2026-05-01,93.52
FREQ00012714,ALU01060,2026-06-01,98.0
FREQ00012715,ALU01060,2026-07-01,96.09
FREQ00012716,ALU01060,2026-08-01,98.95
FREQ00012717,ALU01060,2026-09-01,95.8
FREQ00012718,ALU01060,2026-10-01,97.48
FREQ00012719,ALU01060,2026-11-01,94.48
FREQ00012720,ALU01060,2026-12-01,97.04
FREQ00012721,ALU01061,2026-01-01,98.52
FREQ00012722,ALU01061,2026-02-01,98.89
FREQ00012723,ALU01061,2026-03-01,90.14
FREQ00012724,ALU01061,2026-04-01,91.27
FREQ00012725,ALU01061,2026-05-01,96.06
FREQ00012726,ALU01061,2026-06-01,92.08
FREQ00012727,ALU01061,2026-07-01,88.3
FREQ00012728,ALU01061,2026-08-01,98.13
FREQ00012729,ALU01061,2026-09-01,90.2
FREQ00012730,ALU01061,2026-10-01,92.73
FREQ00012731,ALU01061,2026-11-01,97.7
FREQ00012732,ALU01061,2026-12-01,97.87
FREQ00012733,ALU01062,2026-01-01,91.77
FREQ00012734,ALU01062,2026-02-01,98.55
FREQ00012735,ALU01062,2026-03-01,92.95
FREQ00012736,ALU01062,2026-04-01,88.35
FREQ00012737,ALU01062,2026-05-01,89.13
FREQ00012738,ALU01062,2026-06-01,93.65
FREQ00012739,ALU01062,2026-07-01,90.34
FREQ00012740,ALU01062,2026-08-01,98.2
FREQ00012741,ALU01062,2026-09-01,98.24
FREQ00012742,ALU01062,2026-10-01,94.57
FREQ00012743,ALU01062,2026-11-01,94.78
FREQ00012744,ALU01062,2026-12-01,95.45
FREQ00012745,ALU01063,2026-01-01,96.71
FREQ00012746,ALU01063,2026-02-01,96.08
FREQ00012747,ALU01063,2026-03-01,88.9
FREQ00012748,ALU01063,2026-04-01,88.21
FREQ00012749,ALU01063,2026-05-01,94.12
FREQ00012750,ALU01063,2026-06-01,87.91
FREQ00012751,ALU01063,2026-07-01,87.9
FREQ00012752,ALU01063,2026-08-01,91.02
FREQ00012753,ALU01063,2026-09-01,88.99
FREQ00012754,ALU01063,2026-10-01,93.12
FREQ00012755,ALU01063,2026-11-01,90.6
FREQ00012756,ALU01063,2026-12-01,94.27
FREQ00012757,ALU01064,2026-01-01,94.71
FREQ00012758,ALU01064,2026-02-01,93.88
FREQ00012759,ALU01064,2026-03-01,88.9
FREQ00012760,ALU01064,2026-04-01,93.51
FREQ00012761,ALU01064,2026-05-01,88.66
FREQ00012762,ALU01064,2026-06-01,91.49
FREQ00012763,ALU01064,2026-07-01,94.26
FREQ00012764,ALU01064,2026-08-01,95.86
FREQ00012765,ALU01064,2026-09-01,95.71
FREQ00012766,ALU01064,2026-10-01,87.49
FREQ00012767,ALU01064,2026-11-01,96.64
FREQ00012768,ALU01064,2026-12-01,88.59
FREQ00012769,ALU01065,2026-01-01,87.94
FREQ00012770,ALU01065,2026-02-01,90.29
FREQ00012771,ALU01065,2026-03-01,92.25
FREQ00012772,ALU01065,2026-04-01,87.85
FREQ00012773,ALU01065,2026-05-01,98.06
FREQ00012774,ALU01065,2026-06-01,96.73
FREQ00012775,ALU01065,2026-07-01,96.44
FREQ00012776,ALU01065,2026-08-01,93.81
FREQ00012777,ALU01065,2026-09-01,95.82
FREQ00012778,ALU01065,2026-10-01,98.44
FREQ00012779,ALU01065,2026-11-01,92.49
FREQ00012780,ALU01065,2026-12-01,98.63
FREQ00012781,ALU01066,2026-01-01,95.73
FREQ00012782,ALU01066,2026-02-01,90.9
FREQ00012783,ALU01066,2026-03-01,97.81
FREQ00012784,ALU01066,2026-04-01,93.61
FREQ00012785,ALU01066,2026-05-01,95.06
FREQ00012786,ALU01066,2026-06-01,97.79
FREQ00012787,ALU01066,2026-07-01,87.13
FREQ00012788,ALU01066,2026-08-01,96.37
FREQ00012789,ALU01066,2026-09-01,98.49
FREQ00012790,ALU01066,2026-10-01,92.0
FREQ00012791,ALU01066,2026-11-01,89.91
FREQ00012792,ALU01066,2026-12-01,94.99
FREQ00012793,ALU01067,2026-01-01,97.42
FREQ00012794,ALU01067,2026-02-01,91.79
FREQ00012795,ALU01067,2026-03-01,98.4
FREQ00012796,ALU01067,2026-04-01,87.61
FREQ00012797,ALU01067,2026-05-01,91.68
FREQ00012798,ALU01067,2026-06-01,92.45
FREQ00012799,ALU01067,2026-07-01,89.33
FREQ00012800,ALU01067,2026-08-01,93.76
FREQ00012801,ALU01067,2026-09-01,98.81
FREQ00012802,ALU01067,2026-10-01,93.39
FREQ00012803,ALU01067,2026-11-01,95.18
FREQ00012804,ALU01067,2026-12-01,88.86
FREQ00012805,ALU01068,2026-01-01,90.32
FREQ00012806,ALU01068,2026-02-01,95.7
FREQ00012807,ALU01068,2026-03-01,92.36
FREQ00012808,ALU01068,2026-04-01,94.08
FREQ00012809,ALU01068,2026-05-01,94.64
FREQ00012810,ALU01068,2026-06-01,96.89
FREQ00012811,ALU01068,2026-07-01,92.68
FREQ00012812,ALU01068,2026-08-01,92.6
FREQ00012813,ALU01068,2026-09-01,90.52
FREQ00012814,ALU01068,2026-10-01,89.88
FREQ00012815,ALU01068,2026-11-01,89.83
FREQ00012816,ALU01068,2026-12-01,91.49
FREQ00012817,ALU01069,2026-01-01,90.44
FREQ00012818,ALU01069,2026-02-01,98.71
FREQ00012819,ALU01069,2026-03-01,93.74
FREQ00012820,ALU01069,2026-04-01,98.2
FREQ00012821,ALU01069,2026-05-01,95.39
FREQ00012822,ALU01069,2026-06-01,88.68
FREQ00012823,ALU01069,2026-07-01,95.78
FREQ00012824,ALU01069,2026-08-01,98.8
FREQ00012825,ALU01069,2026-09-01,96.01
FREQ00012826,ALU01069,2026-10-01,95.67
FREQ00012827,ALU01069,2026-11-01,89.45
FREQ00012828,ALU01069,2026-12-01,92.09
FREQ00012829,ALU01070,2026-01-01,92.54
FREQ00012830,ALU01070,2026-02-01,90.33
FREQ00012831,ALU01070,2026-03-01,95.06
FREQ00012832,ALU01070,2026-04-01,92.03
FREQ00012833,ALU01070,2026-05-01,89.1
FREQ00012834,ALU01070,2026-06-01,94.17
FREQ00012835,ALU01070,2026-07-01,97.94
FREQ00012836,ALU01070,2026-08-01,90.79
FREQ00012837,ALU01070,2026-09-01,94.8
FREQ00012838,ALU01070,2026-10-01,96.47
FREQ00012839,ALU01070,2026-11-01,96.68
FREQ00012840,ALU01070,2026-12-01,87.6
FREQ00012841,ALU01071,2026-01-01,92.66
FREQ00012842,ALU01071,2026-02-01,87.68
FREQ00012843,ALU01071,2026-03-01,89.32
FREQ00012844,ALU01071,2026-04-01,95.16
FREQ00012845,ALU01071,2026-05-01,96.85
FREQ00012846,ALU01071,2026-06-01,91.28
FREQ00012847,ALU01071,2026-07-01,91.53
FREQ00012848,ALU01071,2026-08-01,96.92
FREQ00012849,ALU01071,2026-09-01,93.03
FREQ00012850,ALU01071,2026-10-01,94.67
FREQ00012851,ALU01071,2026-11-01,94.45
FREQ00012852,ALU01071,2026-12-01,91.46
FREQ00012853,ALU01072,2026-01-01,96.26
FREQ00012854,ALU01072,2026-02-01,96.4
FREQ00012855,ALU01072,2026-03-01,96.87
FREQ00012856,ALU01072,2026-04-01,89.42
FREQ00012857,ALU01072,2026-05-01,88.47
FREQ00012858,ALU01072,2026-06-01,91.12
FREQ00012859,ALU01072,2026-07-01,90.15
FREQ00012860,ALU01072,2026-08-01,98.02
FREQ00012861,ALU01072,2026-09-01,97.2
FREQ00012862,ALU01072,2026-10-01,87.35
FREQ00012863,ALU01072,2026-11-01,92.58
FREQ00012864,ALU01072,2026-12-01,98.49
FREQ00012865,ALU01073,2026-01-01,92.18
FREQ00012866,ALU01073,2026-02-01,90.21
FREQ00012867,ALU01073,2026-03-01,87.2
FREQ00012868,ALU01073,2026-04-01,91.95
FREQ00012869,ALU01073,2026-05-01,93.72
FREQ00012870,ALU01073,2026-06-01,94.34
FREQ00012871,ALU01073,2026-07-01,93.44
FREQ00012872,ALU01073,2026-08-01,97.11
FREQ00012873,ALU01073,2026-09-01,89.5
FREQ00012874,ALU01073,2026-10-01,90.69
FREQ00012875,ALU01073,2026-11-01,94.14
FREQ00012876,ALU01073,2026-12-01,95.2
FREQ00012877,ALU01074,2026-01-01,91.47
FREQ00012878,ALU01074,2026-02-01,98.77
FREQ00012879,ALU01074,2026-03-01,89.86
FREQ00012880,ALU01074,2026-04-01,98.25
FREQ00012881,ALU01074,2026-05-01,92.02
FREQ00012882,ALU01074,2026-06-01,92.2
FREQ00012883,ALU01074,2026-07-01,95.71
FREQ00012884,ALU01074,2026-08-01,88.35
FREQ00012885,ALU01074,2026-09-01,91.35
FREQ00012886,ALU01074,2026-10-01,89.91
FREQ00012887,ALU01074,2026-11-01,98.55
FREQ00012888,ALU01074,2026-12-01,97.57
FREQ00012889,ALU01075,2026-01-01,87.09
FREQ00012890,ALU01075,2026-02-01,94.4
FREQ00012891,ALU01075,2026-03-01,97.54
FREQ00012892,ALU01075,2026-04-01,94.96
FREQ00012893,ALU01075,2026-05-01,97.11
FREQ00012894,ALU01075,2026-06-01,96.77
FREQ00012895,ALU01075,2026-07-01,97.74
FREQ00012896,ALU01075,2026-08-01,90.34
FREQ00012897,ALU01075,2026-09-01,98.81
FREQ00012898,ALU01075,2026-10-01,93.77
FREQ00012899,ALU01075,2026-11-01,92.46
FREQ00012900,ALU01075,2026-12-01,91.44
FREQ00012901,ALU01076,2026-01-01,89.11
FREQ00012902,ALU01076,2026-02-01,92.97
FREQ00012903,ALU01076,2026-03-01,95.7
FREQ00012904,ALU01076,2026-04-01,92.59
FREQ00012905,ALU01076,2026-05-01,88.46
FREQ00012906,ALU01076,2026-06-01,97.92
FREQ00012907,ALU01076,2026-07-01,96.74
FREQ00012908,ALU01076,2026-08-01,92.47
FREQ00012909,ALU01076,2026-09-01,91.74
FREQ00012910,ALU01076,2026-10-01,92.69
FREQ00012911,ALU01076,2026-11-01,98.94
FREQ00012912,ALU01076,2026-12-01,89.01
FREQ00012913,ALU01077,2026-01-01,96.76
FREQ00012914,ALU01077,2026-02-01,96.47
FREQ00012915,ALU01077,2026-03-01,88.07
FREQ00012916,ALU01077,2026-04-01,95.38
FREQ00012917,ALU01077,2026-05-01,88.73
FREQ00012918,ALU01077,2026-06-01,90.95
FREQ00012919,ALU01077,2026-07-01,89.81
FREQ00012920,ALU01077,2026-08-01,95.08
FREQ00012921,ALU01077,2026-09-01,96.47
FREQ00012922,ALU01077,2026-10-01,98.85
FREQ00012923,ALU01077,2026-11-01,88.45
FREQ00012924,ALU01077,2026-12-01,96.46
FREQ00012925,ALU01078,2026-01-01,95.41
FREQ00012926,ALU01078,2026-02-01,89.12
FREQ00012927,ALU01078,2026-03-01,94.74
FREQ00012928,ALU01078,2026-04-01,91.27
FREQ00012929,ALU01078,2026-05-01,97.07
FREQ00012930,ALU01078,2026-06-01,87.7
FREQ00012931,ALU01078,2026-07-01,88.55
FREQ00012932,ALU01078,2026-08-01,94.6
FREQ00012933,ALU01078,2026-09-01,92.46
FREQ00012934,ALU01078,2026-10-01,89.81
FREQ00012935,ALU01078,2026-11-01,94.1
FREQ00012936,ALU01078,2026-12-01,91.52
FREQ00012937,ALU01079,2026-01-01,94.53
FREQ00012938,ALU01079,2026-02-01,93.35
FREQ00012939,ALU01079,2026-03-01,94.54
FREQ00012940,ALU01079,2026-04-01,97.44
FREQ00012941,ALU01079,2026-05-01,92.3
FREQ00012942,ALU01079,2026-06-01,93.9
FREQ00012943,ALU01079,2026-07-01,90.16
FREQ00012944,ALU01079,2026-08-01,89.54
FREQ00012945,ALU01079,2026-09-01,87.83
FREQ00012946,ALU01079,2026-10-01,96.91
FREQ00012947,ALU01079,2026-11-01,98.12
FREQ00012948,ALU01079,2026-12-01,97.2
FREQ00012949,ALU01080,2026-01-01,87.58
FREQ00012950,ALU01080,2026-02-01,97.05
FREQ00012951,ALU01080,2026-03-01,94.91
FREQ00012952,ALU01080,2026-04-01,87.46
FREQ00012953,ALU01080,2026-05-01,93.7
FREQ00012954,ALU01080,2026-06-01,96.08
FREQ00012955,ALU01080,2026-07-01,88.11
FREQ00012956,ALU01080,2026-08-01,97.34
FREQ00012957,ALU01080,2026-09-01,98.44
FREQ00012958,ALU01080,2026-10-01,91.54
FREQ00012959,ALU01080,2026-11-01,95.13
FREQ00012960,ALU01080,2026-12-01,87.62
FREQ00012961,ALU01081,2026-01-01,90.77
FREQ00012962,ALU01081,2026-02-01,96.07
FREQ00012963,ALU01081,2026-03-01,87.2
FREQ00012964,ALU01081,2026-04-01,91.72
FREQ00012965,ALU01081,2026-05-01,93.99
FREQ00012966,ALU01081,2026-06-01,97.02
FREQ00012967,ALU01081,2026-07-01,97.66
FREQ00012968,ALU01081,2026-08-01,92.24
FREQ00012969,ALU01081,2026-09-01,90.44
FREQ00012970,ALU01081,2026-10-01,88.41
FREQ00012971,ALU01081,2026-11-01,94.23
FREQ00012972,ALU01081,2026-12-01,96.61
FREQ00012973,ALU01082,2026-01-01,91.77
FREQ00012974,ALU01082,2026-02-01,98.9
FREQ00012975,ALU01082,2026-03-01,97.34
FREQ00012976,ALU01082,2026-04-01,89.36
FREQ00012977,ALU01082,2026-05-01,87.83
FREQ00012978,ALU01082,2026-06-01,91.34
FREQ00012979,ALU01082,2026-07-01,94.1
FREQ00012980,ALU01082,2026-08-01,98.29
FREQ00012981,ALU01082,2026-09-01,93.48
FREQ00012982,ALU01082,2026-10-01,94.69
FREQ00012983,ALU01082,2026-11-01,87.36
FREQ00012984,ALU01082,2026-12-01,95.52
FREQ00012985,ALU01083,2026-01-01,87.52
FREQ00012986,ALU01083,2026-02-01,88.19
FREQ00012987,ALU01083,2026-03-01,88.12
FREQ00012988,ALU01083,2026-04-01,95.01
FREQ00012989,ALU01083,2026-05-01,94.83
FREQ00012990,ALU01083,2026-06-01,92.89
FREQ00012991,ALU01083,2026-07-01,90.81
FREQ00012992,ALU01083,2026-08-01,90.55
FREQ00012993,ALU01083,2026-09-01,91.92
FREQ00012994,ALU01083,2026-10-01,88.75
FREQ00012995,ALU01083,2026-11-01,90.53
FREQ00012996,ALU01083,2026-12-01,87.38
FREQ00012997,ALU01084,2026-01-01,90.68
FREQ00012998,ALU01084,2026-02-01,94.78
FREQ00012999,ALU01084,2026-03-01,95.5
FREQ00013000,ALU01084,2026-04-01,87.07
FREQ00013001,ALU01084,2026-05-01,93.66
FREQ00013002,ALU01084,2026-06-01,91.04
FREQ00013003,ALU01084,2026-07-01,90.4
FREQ00013004,ALU01084,2026-08-01,97.95
FREQ00013005,ALU01084,2026-09-01,88.66
FREQ00013006,ALU01084,2026-10-01,95.62
FREQ00013007,ALU01084,2026-11-01,96.92
FREQ00013008,ALU01084,2026-12-01,92.95
FREQ00013009,ALU01085,2026-01-01,93.71
FREQ00013010,ALU01085,2026-02-01,96.04
FREQ00013011,ALU01085,2026-03-01,95.1
FREQ00013012,ALU01085,2026-04-01,93.83
FREQ00013013,ALU01085,2026-05-01,88.97
FREQ00013014,ALU01085,2026-06-01,98.27
FREQ00013015,ALU01085,2026-07-01,98.63
FREQ00013016,ALU01085,2026-08-01,87.91
FREQ00013017,ALU01085,2026-09-01,90.61
FREQ00013018,ALU01085,2026-10-01,88.73
FREQ00013019,ALU01085,2026-11-01,98.63
FREQ00013020,ALU01085,2026-12-01,89.38
FREQ00013021,ALU01086,2026-01-01,89.25
FREQ00013022,ALU01086,2026-02-01,88.98
FREQ00013023,ALU01086,2026-03-01,93.76
FREQ00013024,ALU01086,2026-04-01,95.35
FREQ00013025,ALU01086,2026-05-01,98.97
FREQ00013026,ALU01086,2026-06-01,89.94
FREQ00013027,ALU01086,2026-07-01,94.1
FREQ00013028,ALU01086,2026-08-01,98.73
FREQ00013029,ALU01086,2026-09-01,96.84
FREQ00013030,ALU01086,2026-10-01,89.18
FREQ00013031,ALU01086,2026-11-01,92.97
FREQ00013032,ALU01086,2026-12-01,95.83
FREQ00013033,ALU01087,2026-01-01,89.53
FREQ00013034,ALU01087,2026-02-01,90.83
FREQ00013035,ALU01087,2026-03-01,88.41
FREQ00013036,ALU01087,2026-04-01,92.98
FREQ00013037,ALU01087,2026-05-01,91.67
FREQ00013038,ALU01087,2026-06-01,89.97
FREQ00013039,ALU01087,2026-07-01,97.02
FREQ00013040,ALU01087,2026-08-01,89.33
FREQ00013041,ALU01087,2026-09-01,87.64
FREQ00013042,ALU01087,2026-10-01,95.97
FREQ00013043,ALU01087,2026-11-01,87.84
FREQ00013044,ALU01087,2026-12-01,95.8
